sido,sigungu,car_type,car_purpose,year,month,value
부산,동구,특수,자가용,2025,05,94
부산,동구,특수,영업용,2025,05,"1,046"
부산,동구,특수,계,2025,05,"1,145"
부산,동구,총계,관용,2025,05,198
부산,동구,총계,자가용,2025,05,"49,268"
부산,동구,총계,영업용,2025,05,"5,131"
부산,동구,총계,계,2025,05,"54,597"
부산,동래구,승용,관용,2025,05,74
부산,동래구,승용,자가용,2025,05,"88,435"
부산,동래구,승용,영업용,2025,05,"1,685"
부산,동래구,승용,계,2025,05,"90,194"
부산,동래구,승합,관용,2025,05,27
부산,동래구,승합,자가용,2025,05,"1,831"
부산,동래구,승합,영업용,2025,05,359
부산,동래구,승합,계,2025,05,"2,217"
부산,동래구,화물,관용,2025,05,63
부산,동래구,화물,자가용,2025,05,"9,870"
부산,동래구,화물,영업용,2025,05,"1,572"
부산,동래구,화물,계,2025,05,"11,505"
부산,동래구,특수,관용,2025,05,1
부산,동래구,특수,자가용,2025,05,213
부산,동래구,특수,영업용,2025,05,270
부산,동래구,특수,계,2025,05,484
부산,동래구,총계,관용,2025,05,165
부산,동래구,총계,자가용,2025,05,"100,349"
부산,동래구,총계,영업용,2025,05,"3,886"
부산,동래구,총계,계,2025,05,"104,400"
부산,부산진구,승용,관용,2025,05,137
부산,부산진구,승용,자가용,2025,05,"122,934"
부산,부산진구,승용,영업용,2025,05,"29,845"
부산,부산진구,승용,계,2025,05,"152,916"
부산,부산진구,승합,관용,2025,05,63
부산,부산진구,승합,자가용,2025,05,"2,577"
부산,부산진구,승합,영업용,2025,05,572
부산,부산진구,승합,계,2025,05,"3,212"
부산,부산진구,화물,관용,2025,05,171
부산,부산진구,화물,자가용,2025,05,"12,923"
부산,부산진구,화물,영업용,2025,05,"2,483"
부산,부산진구,화물,계,2025,05,"15,577"
부산,부산진구,특수,관용,2025,05,10
부산,부산진구,특수,자가용,2025,05,202
부산,부산진구,특수,영업용,2025,05,551
부산,부산진구,특수,계,2025,05,763
부산,부산진구,총계,관용,2025,05,381
부산,부산진구,총계,자가용,2025,05,"138,636"
부산,부산진구,총계,영업용,2025,05,"33,451"
부산,부산진구,총계,계,2025,05,"172,468"
부산,북구,승용,관용,2025,05,144
부산,북구,승용,자가용,2025,05,"86,819"
부산,북구,승용,영업용,2025,05,"1,508"
부산,북구,승용,계,2025,05,"88,471"
부산,북구,승합,관용,2025,05,50
부산,북구,승합,자가용,2025,05,"2,012"
부산,북구,승합,영업용,2025,05,310
부산,북구,승합,계,2025,05,"2,372"
부산,북구,화물,관용,2025,05,106
부산,북구,화물,자가용,2025,05,"11,607"
부산,북구,화물,영업용,2025,05,"1,604"
부산,북구,화물,계,2025,05,"13,317"
부산,북구,특수,관용,2025,05,10
부산,북구,특수,자가용,2025,05,210
부산,북구,특수,영업용,2025,05,254
부산,북구,특수,계,2025,05,474
부산,북구,총계,관용,2025,05,310
부산,북구,총계,자가용,2025,05,"100,648"
부산,북구,총계,영업용,2025,05,"3,676"
부산,북구,총계,계,2025,05,"104,634"
부산,사상구,승용,관용,2025,05,99
부산,사상구,승용,자가용,2025,05,"66,258"
부산,사상구,승용,영업용,2025,05,"2,240"
부산,사상구,승용,계,2025,05,"68,597"
부산,사상구,승합,관용,2025,05,56
부산,사상구,승합,자가용,2025,05,"1,982"
부산,사상구,승합,영업용,2025,05,213
부산,사상구,승합,계,2025,05,"2,251"
부산,사상구,화물,관용,2025,05,99
부산,사상구,화물,자가용,2025,05,"13,960"
부산,사상구,화물,영업용,2025,05,"2,320"
부산,사상구,화물,계,2025,05,"16,379"
부산,사상구,특수,관용,2025,05,8
부산,사상구,특수,자가용,2025,05,237
부산,사상구,특수,영업용,2025,05,322
부산,사상구,특수,계,2025,05,567
부산,사상구,총계,관용,2025,05,262
부산,사상구,총계,자가용,2025,05,"82,437"
부산,사상구,총계,영업용,2025,05,"5,095"
부산,사상구,총계,계,2025,05,"87,794"
부산,사하구,승용,관용,2025,05,115
부산,사하구,승용,자가용,2025,05,"92,647"
부산,사하구,승용,영업용,2025,05,"3,488"
부산,사하구,승용,계,2025,05,"96,250"
부산,사하구,승합,관용,2025,05,51
부산,사하구,승합,자가용,2025,05,"2,528"
부산,사하구,승합,영업용,2025,05,346
부산,사하구,승합,계,2025,05,"2,925"
부산,사하구,화물,관용,2025,05,103
부산,사하구,화물,자가용,2025,05,"12,584"
부산,사하구,화물,영업용,2025,05,"2,013"
부산,사하구,화물,계,2025,05,"14,700"
부산,사하구,특수,관용,2025,05,9
부산,사하구,특수,자가용,2025,05,223
부산,사하구,특수,영업용,2025,05,285
부산,사하구,특수,계,2025,05,517
부산,사하구,총계,관용,2025,05,278
부산,사하구,총계,자가용,2025,05,"107,982"
부산,사하구,총계,영업용,2025,05,"6,132"
부산,사하구,총계,계,2025,05,"114,392"
부산,서구,승용,관용,2025,05,63
부산,서구,승용,자가용,2025,05,"26,439"
부산,서구,승용,영업용,2025,05,362
부산,서구,승용,계,2025,05,"26,864"
부산,서구,승합,관용,2025,05,33
부산,서구,승합,자가용,2025,05,834
부산,서구,승합,영업용,2025,05,18
부산,서구,승합,계,2025,05,885
부산,서구,화물,관용,2025,05,42
부산,서구,화물,자가용,2025,05,"3,603"
부산,서구,화물,영업용,2025,05,873
부산,서구,화물,계,2025,05,"4,518"
부산,서구,특수,관용,2025,05,0
부산,서구,특수,자가용,2025,05,62
부산,서구,특수,영업용,2025,05,88
부산,서구,특수,계,2025,05,150
부산,서구,총계,관용,2025,05,138
부산,서구,총계,자가용,2025,05,"30,938"
부산,서구,총계,영업용,2025,05,"1,341"
부산,서구,총계,계,2025,05,"32,417"
부산,수영구,승용,관용,2025,05,51
부산,수영구,승용,자가용,2025,05,"56,516"
부산,수영구,승용,영업용,2025,05,"69,157"
부산,수영구,승용,계,2025,05,"125,724"
부산,수영구,승합,관용,2025,05,24
부산,수영구,승합,자가용,2025,05,"1,365"
부산,수영구,승합,영업용,2025,05,778
부산,수영구,승합,계,2025,05,"2,167"
부산,수영구,화물,관용,2025,05,79
부산,수영구,화물,자가용,2025,05,"5,328"
부산,수영구,화물,영업용,2025,05,"1,325"
부산,수영구,화물,계,2025,05,"6,732"
부산,수영구,특수,관용,2025,05,11
부산,수영구,특수,자가용,2025,05,149
부산,수영구,특수,영업용,2025,05,352
부산,수영구,특수,계,2025,05,512
부산,수영구,총계,관용,2025,05,165
부산,수영구,총계,자가용,2025,05,"63,358"
부산,수영구,총계,영업용,2025,05,"71,612"
부산,수영구,총계,계,2025,05,"135,135"
부산,연제구,승용,관용,2025,05,377
부산,연제구,승용,자가용,2025,05,"114,202"
부산,연제구,승용,영업용,2025,05,"24,548"
부산,연제구,승용,계,2025,05,"139,127"
부산,연제구,승합,관용,2025,05,504
부산,연제구,승합,자가용,2025,05,"1,624"
부산,연제구,승합,영업용,2025,05,721
부산,연제구,승합,계,2025,05,"2,849"
부산,연제구,화물,관용,2025,05,180
부산,연제구,화물,자가용,2025,05,"8,699"
부산,연제구,화물,영업용,2025,05,"2,339"
부산,연제구,화물,계,2025,05,"11,218"
부산,연제구,특수,관용,2025,05,26
부산,연제구,특수,자가용,2025,05,205
부산,연제구,특수,영업용,2025,05,716
부산,연제구,특수,계,2025,05,947
부산,연제구,총계,관용,2025,05,"1,087"
부산,연제구,총계,자가용,2025,05,"124,730"
부산,연제구,총계,영업용,2025,05,"28,324"
부산,연제구,총계,계,2025,05,"154,141"
부산,영도구,승용,관용,2025,05,86
부산,영도구,승용,자가용,2025,05,"26,355"
부산,영도구,승용,영업용,2025,05,"1,252"
부산,영도구,승용,계,2025,05,"27,693"
부산,영도구,승합,관용,2025,05,50
부산,영도구,승합,자가용,2025,05,913
부산,영도구,승합,영업용,2025,05,323
부산,영도구,승합,계,2025,05,"1,286"
부산,영도구,화물,관용,2025,05,85
부산,영도구,화물,자가용,2025,05,"3,990"
부산,영도구,화물,영업용,2025,05,383
부산,영도구,화물,계,2025,05,"4,458"
부산,영도구,특수,관용,2025,05,9
부산,영도구,특수,자가용,2025,05,52
부산,영도구,특수,영업용,2025,05,57
부산,영도구,특수,계,2025,05,118
부산,영도구,총계,관용,2025,05,230
부산,영도구,총계,자가용,2025,05,"31,310"
부산,영도구,총계,영업용,2025,05,"2,015"
부산,영도구,총계,계,2025,05,"33,555"
부산,중구,승용,관용,2025,05,161
부산,중구,승용,자가용,2025,05,"35,569"
부산,중구,승용,영업용,2025,05,118
부산,중구,승용,계,2025,05,"35,848"
부산,중구,승합,관용,2025,05,63
부산,중구,승합,자가용,2025,05,473
부산,중구,승합,영업용,2025,05,4
부산,중구,승합,계,2025,05,540
부산,중구,화물,관용,2025,05,80
부산,중구,화물,자가용,2025,05,"1,820"
부산,중구,화물,영업용,2025,05,"5,272"
부산,중구,화물,계,2025,05,"7,172"
부산,중구,특수,관용,2025,05,14
부산,중구,특수,자가용,2025,05,112
부산,중구,특수,영업용,2025,05,"1,675"
부산,중구,특수,계,2025,05,"1,801"
부산,중구,총계,관용,2025,05,318
부산,중구,총계,자가용,2025,05,"37,974"
부산,중구,총계,영업용,2025,05,"7,069"
부산,중구,총계,계,2025,05,"45,361"
부산,해운대구,승용,관용,2025,05,142
부산,해운대구,승용,자가용,2025,05,"143,010"
부산,해운대구,승용,영업용,2025,05,"2,135"
부산,해운대구,승용,계,2025,05,"145,287"
부산,해운대구,승합,관용,2025,05,57
부산,해운대구,승합,자가용,2025,05,"2,740"
부산,해운대구,승합,영업용,2025,05,229
부산,해운대구,승합,계,2025,05,"3,026"
부산,해운대구,화물,관용,2025,05,124
부산,해운대구,화물,자가용,2025,05,"12,297"
부산,해운대구,화물,영업용,2025,05,"2,237"
부산,해운대구,화물,계,2025,05,"14,658"
부산,해운대구,특수,관용,2025,05,9
부산,해운대구,특수,자가용,2025,05,325
부산,해운대구,특수,영업용,2025,05,489
부산,해운대구,특수,계,2025,05,823
부산,해운대구,총계,관용,2025,05,332
부산,해운대구,총계,자가용,2025,05,"158,372"
부산,해운대구,총계,영업용,2025,05,"5,090"
부산,해운대구,총계,계,2025,05,"163,794"
부산,계,승용,관용,2025,05,"1,959"
부산,계,승용,자가용,2025,05,"1,194,743"
부산,계,승용,영업용,2025,05,"146,048"
부산,계,승용,계,2025,05,"1,342,750"
부산,계,승합,관용,2025,05,"1,278"
부산,계,승합,자가용,2025,05,"27,056"
부산,계,승합,영업용,2025,05,"6,317"
부산,계,승합,계,2025,05,"34,651"
부산,계,화물,관용,2025,05,"1,611"
부산,계,화물,자가용,2025,05,"144,825"
부산,계,화물,영업용,2025,05,"36,273"
부산,계,화물,계,2025,05,"182,709"
부산,계,특수,관용,2025,05,152
부산,계,특수,자가용,2025,05,"3,301"
부산,계,특수,영업용,2025,05,"9,063"
부산,계,특수,계,2025,05,"12,516"
부산,계,총계,관용,2025,05,"5,000"
부산,계,총계,자가용,2025,05,"1,369,925"
부산,계,총계,영업용,2025,05,"197,701"
부산,계,총계,계,2025,05,"1,572,626"
대구,군위군,승용,관용,2025,05,49
대구,군위군,승용,자가용,2025,05,"10,039"
대구,군위군,승용,영업용,2025,05,65
대구,군위군,승용,계,2025,05,"10,153"
대구,군위군,승합,관용,2025,05,35
대구,군위군,승합,자가용,2025,05,371
대구,군위군,승합,영업용,2025,05,21
대구,군위군,승합,계,2025,05,427
대구,군위군,화물,관용,2025,05,48
대구,군위군,화물,자가용,2025,05,"5,243"
대구,군위군,화물,영업용,2025,05,140
대구,군위군,화물,계,2025,05,"5,431"
대구,군위군,특수,관용,2025,05,3
대구,군위군,특수,자가용,2025,05,65
대구,군위군,특수,영업용,2025,05,21
대구,군위군,특수,계,2025,05,89
대구,군위군,총계,관용,2025,05,135
대구,군위군,총계,자가용,2025,05,"15,718"
대구,군위군,총계,영업용,2025,05,247
대구,군위군,총계,계,2025,05,"16,100"
대구,남구,승용,관용,2025,05,83
대구,남구,승용,자가용,2025,05,"47,871"
대구,남구,승용,영업용,2025,05,883
대구,남구,승용,계,2025,05,"48,837"
대구,남구,승합,관용,2025,05,239
대구,남구,승합,자가용,2025,05,"1,189"
대구,남구,승합,영업용,2025,05,102
대구,남구,승합,계,2025,05,"1,530"
대구,남구,화물,관용,2025,05,79
대구,남구,화물,자가용,2025,05,"6,193"
대구,남구,화물,영업용,2025,05,502
대구,남구,화물,계,2025,05,"6,774"
대구,남구,특수,관용,2025,05,3
대구,남구,특수,자가용,2025,05,129
대구,남구,특수,영업용,2025,05,60
대구,남구,특수,계,2025,05,192
대구,남구,총계,관용,2025,05,404
대구,남구,총계,자가용,2025,05,"55,382"
대구,남구,총계,영업용,2025,05,"1,547"
대구,남구,총계,계,2025,05,"57,333"
대구,달서구,승용,관용,2025,05,191
대구,달서구,승용,자가용,2025,05,"238,243"
대구,달서구,승용,영업용,2025,05,"14,658"
대구,달서구,승용,계,2025,05,"253,092"
대구,달서구,승합,관용,2025,05,113
대구,달서구,승합,자가용,2025,05,"4,457"
대구,달서구,승합,영업용,2025,05,738
대구,달서구,승합,계,2025,05,"5,308"
대구,달서구,화물,관용,2025,05,178
대구,달서구,화물,자가용,2025,05,"28,684"
대구,달서구,화물,영업용,2025,05,"5,419"
대구,달서구,화물,계,2025,05,"34,281"
대구,달서구,특수,관용,2025,05,14
대구,달서구,특수,자가용,2025,05,623
대구,달서구,특수,영업용,2025,05,584
대구,달서구,특수,계,2025,05,"1,221"
대구,달서구,총계,관용,2025,05,496
대구,달서구,총계,자가용,2025,05,"272,007"
대구,달서구,총계,영업용,2025,05,"21,399"
대구,달서구,총계,계,2025,05,"293,902"
대구,달성군,승용,관용,2025,05,120
대구,달성군,승용,자가용,2025,05,"117,856"
대구,달성군,승용,영업용,2025,05,"1,522"
대구,달성군,승용,계,2025,05,"119,498"
대구,달성군,승합,관용,2025,05,116
대구,달성군,승합,자가용,2025,05,"2,765"
대구,달성군,승합,영업용,2025,05,501
대구,달성군,승합,계,2025,05,"3,382"
대구,달성군,화물,관용,2025,05,290
대구,달성군,화물,자가용,2025,05,"19,492"
대구,달성군,화물,영업용,2025,05,"2,895"
대구,달성군,화물,계,2025,05,"22,677"
대구,달성군,특수,관용,2025,05,65
대구,달성군,특수,자가용,2025,05,416
대구,달성군,특수,영업용,2025,05,299
대구,달성군,특수,계,2025,05,780
대구,달성군,총계,관용,2025,05,591
대구,달성군,총계,자가용,2025,05,"140,529"
대구,달성군,총계,영업용,2025,05,"5,217"
대구,달성군,총계,계,2025,05,"146,337"
대구,동구,승용,관용,2025,05,113
대구,동구,승용,자가용,2025,05,"142,300"
대구,동구,승용,영업용,2025,05,"4,682"
대구,동구,승용,계,2025,05,"147,095"
대구,동구,승합,관용,2025,05,92
대구,동구,승합,자가용,2025,05,"3,128"
대구,동구,승합,영업용,2025,05,734
대구,동구,승합,계,2025,05,"3,954"
대구,동구,화물,관용,2025,05,159
대구,동구,화물,자가용,2025,05,"19,007"
대구,동구,화물,영업용,2025,05,"3,925"
대구,동구,화물,계,2025,05,"23,091"
대구,동구,특수,관용,2025,05,11
대구,동구,특수,자가용,2025,05,456
대구,동구,특수,영업용,2025,05,516
대구,동구,특수,계,2025,05,983
대구,동구,총계,관용,2025,05,375
대구,동구,총계,자가용,2025,05,"164,891"
대구,동구,총계,영업용,2025,05,"9,857"
대구,동구,총계,계,2025,05,"175,123"
대구,북구,승용,관용,2025,05,160
대구,북구,승용,자가용,2025,05,"169,995"
대구,북구,승용,영업용,2025,05,"2,585"
대구,북구,승용,계,2025,05,"172,740"
대구,북구,승합,관용,2025,05,124
대구,북구,승합,자가용,2025,05,"3,533"
대구,북구,승합,영업용,2025,05,647
대구,북구,승합,계,2025,05,"4,304"
대구,북구,화물,관용,2025,05,225
대구,북구,화물,자가용,2025,05,"27,779"
대구,북구,화물,영업용,2025,05,"4,503"
대구,북구,화물,계,2025,05,"32,507"
대구,북구,특수,관용,2025,05,27
대구,북구,특수,자가용,2025,05,583
대구,북구,특수,영업용,2025,05,445
대구,북구,특수,계,2025,05,"1,055"
대구,북구,총계,관용,2025,05,536
대구,북구,총계,자가용,2025,05,"201,890"
대구,북구,총계,영업용,2025,05,"8,180"
대구,북구,총계,계,2025,05,"210,606"
대구,서구,승용,관용,2025,05,92
대구,서구,승용,자가용,2025,05,"59,348"
